rut;usuario;correo;nombre;profesor;i1;f1;t1;r1;p1;s1;l1;i2;f2;t2;r2;p2;s2;l2;i3;f3;t3;r3;p3;s3;l3;i4;f4;t4;r4;p4;s4;l4;i5;f5;t5;r5;p5;s5;l5;i6;f6;t6;r6;p6;s6;l6;op1;op2;op3;op4;op5;op6;sv1;sv2;sv3;sv4;sv5;sv6;lt;tt;pt;game_score;score;score_a;score_p;score_d;score_s;programa2;sol1;sol2;sol3;sol4;tarea1;tarea2;controles;np;examen;final;estado
393;*;*;*;*;18.93546667;51.63282667;32.69736;1;3;[0 0 3 3 3 3 ] [1 2 0 ];9;51.64950667;87.79252;36.14301333;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;87.80918;152.29674;64.48756;1;9;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;152.31342;209.8399;57.52648;1;4;[2 2 2 2 0 1 ] [1 1 3 3 3 3 ];12;209.85656;256.9641467;47.1075867;2;5;[1 2 2 2 ] [3 3 3 3 ];8;256.9808067;295.50664;38.5258333;1;7;[2 2 3 3 0 0 2 ] [1 1 1 1 3 3 3 ];14;0;1;1;0;1;0;1;1;1;1;1;1;69;276.4878333;33;11.94559702;8;6;2;4;3;INGENIERIA CIVIL INFORMATICA;7;7;5.9;6.6;7;5.3;7;6.38;6.4;6.4;A
402;*;*;*;*;100.7653163;222.3508063;121.58549;1;2;[0 3 3 3 0 0 3 3 3 3 ] [];10;222.3674893;287.4332157;65.0657264;1;5;[2 3 3 3 3 3 0 ] [1 1 1 ];10;287.4498667;393.7650153;106.3151486;1;8;[0 3 0 0 0 0 2 3 1 3 3 3 3 1 1 ] [3 ];16;393.7816633;450.8807317;57.0990684;1;6;[2 2 0 0 0 2 2 2 2 2 2 ] [];11;450.8973627;514.8797933;63.9824306;1;7;[1 2 2 2 3 2 2 2 2 2 ] [];10;514.9131233;629.016553;114.1034297;1;9;[2 2 3 0 0 3 0 0 0 0 0 1 2 2 2 2 ] [1 1 ];18;0;1;1;0;0;0;1;1;1;1;1;0;75;528.1512937;37;15.57491577;10;6;4;3;4;INGENIERIA CIVIL INDUSTRIAL;7;6.1;6.2;6.4;6.8;6.5;5.9;6.44;6.4;6.4;A
421;*;*;*;*;12.253454;106.05961;93.806156;1;1;[0 0 3 3 3 1 ] [1 2 2 ];9;106.076218;207.3489283;101.2727103;2;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;207.3655873;309.070103;101.7045157;1;5;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;309.086764;374.5145593;65.4277953;1;5;[2 2 0 0 2 2 1 ] [3 3 3 3 1 ];12;374.5312023;455.5280887;80.9968864;2;6;[1 2 2 ] [3 3 3 3 3 ];8;455.5447327;507.3209643;51.7762316;1;1;[0 0 0 0 2 ] [3 3 1 1 3 ];10;0;1;1;0;1;1;1;1;1;1;1;1;65;494.9842953;22;12.74239315;8;5;3;2;3;INGENIERIA CIVIL INDUSTRIAL;5.2;6.4;6.2;5.9;6.5;7;7;6.38;6.4;6.4;A
424;*;*;*;*;24.65837633;61.48009567;36.82171934;1;2;[3 3 3 0 3 ] [1 2 ];7;61.49613167;184.0065653;122.5104336;3;7;[2 3 3 3 3 ] [1 1 1 1 2 ];10;184.0220873;328.355713;144.3336257;4;46;[3 3 3 3 ] [3 0 0 2 0 0 0 3 3 3 3 3 1 1 1 1 1 1 1 2 2 2 2 ];27;328.372352;380.721669;52.349317;1;14;[2 2 2 2 0 0 2 2 2 1 1 1 3 ] [1 1 3 3 ];17;380.738332;415.3768383;34.6385063;1;16;[1 2 2 ] [1 1 3 3 3 3 3 0 0 ];12;415.3934983;440.6186263;25.225128;1;13;[2 2 0 0 0 0 2 2 ] [1 1 ];10;1;1;0;0;0;1;1;1;0;0;1;1;83;415.87873;98;19.50405826;8;5;4;1;1;INGENIERIA CIVIL INFORMATICA;6.8;6.2;6.6;6.5;7;5.6;7;6.41;6.4;6.4;A
425;*;*;*;*;52.66519067;115.8098227;63.14463203;1;9;[2 3 3 3 0 ] [2 2 1 2 ];9;115.8264877;169.0414;53.2149123;1;2;[2 3 3 3 3 3 ] [1 1 1 1 ];10;169.058066;303.3282097;134.2701437;1;2;[3 3 3 3 3 3 3 3 0 0 0 0 0 0 2 ] [3 0 0 2 0 0 3 3 3 ];24;303.3448697;440.6685187;137.323649;2;16;[2 2 2 2 0 0 2 2 ] [3 3 ];10;440.6852177;529.2366483;88.5514306;1;3;[1 2 2 2 ] [3 3 3 3 ];8;529.2533363;596.3467543;67.093418;1;1;[0 0 0 0 ] [3 3 1 1 3 3 ];10;0;1;0;1;1;1;1;1;0;1;1;1;71;543.5981856;33;14.84149821;8;5;4;2;3;INGENIERIA INDUSTRIAL;6.4;6.6;5.1;6;6.5;7;7;6.43;6.4;6.4;A
457;*;*;*;*;27.19041533;70.96294933;43.772534;2;3;[3 3 3 3 0 0 3 ] [];7;70.97900933;128.020748;57.04173867;2;13;[2 3 3 3 3 3 0 0 ] [1 1 ];10;128.032548;294.6838387;166.6512907;4;53;[3 3 3 3 3 3 3 3 0 ] [3 0 0 2 0 0 3 3 3 3 1 1 1 1 1 ];24;294.7008597;348.3859033;53.6850436;1;15;[1 2 2 1 1 2 2 2 0 0 ] [1 1 3 3 3 ];15;348.4028623;371.7686117;23.3657494;1;5;[1 2 2 2 2 2 ] [3 3 ];8;371.7851287;394.281801;22.4966723;1;5;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;0;0;1;1;1;1;0;0;1;1;74;367.0130287;94;17.35341506;8;5;5;2;0;INGENIERIA EN COMPUTACION E INFORMATICA;5.4;6;6.4;5.6;6.8;7;7;6.39;6.4;6.4;A
1;*;*;*;*;36.13409333;133.3049933;97.17089997;2;5;[2 2 2 2 3 3 3 3 0 0 ] [2 2 ];12;133.3378933;226.6115333;93.27364;2;9;[2 3 3 3 3 3 3 2 2 3 0 0 0 0 ] [];14;226.6274933;335.6190333;108.99154;1;18;[3 3 3 3 3 3 3 3 0 0 0 0 0 0 2 2 2 2 1 1 3 1 1 2 ] [1 ];25;335.6359133;373.9089467;38.2730334;1;3;[2 2 2 2 2 2 2 0 0 2 ] [];10;373.9256467;436.4745933;62.5489466;1;7;[1 1 1 1 2 2 2 2 2 2 2 0 0 0 1 ] [];15;436.4911733;483.8938133;47.40264;2;4;[0 0 0 0 2 2 2 2 0 0 ] [];10;0;0;0;1;0;1;1;1;0;1;0;1;86;447.6607;46;17.10251114;8;4;4;2;3;INGENIERIA CIVIL INDUSTRIAL;7;6.9;7;7;7;6.4;3.4;6.47;6.5;6.5;A
98;*;*;*;*;32.64585167;70.640829;37.99497733;1;1;[3 3 3 3 ] [2 1 1 ];7;70.657506;284.6463243;213.9888183;6;10;[2 3 3 3 3 3 ] [1 1 1 1 ];10;284.6630253;621.419469;336.7564437;4;23;[3 0 0 0 0 0 2 3 1 ] [3 0 0 0 2 2 2 2 ];17;621.436024;687.094226;65.658202;2;6;[2 2 2 2 2 2 2 0 0 0 2 ] [];11;687.110838;776.24928;89.138442;3;7;[1 2 2 2 2 2 2 2 2 3 ] [];10;776.265932;883.951977;107.686045;4;12;[2 2 0 0 0 0 2 2 ] [0 1 1 ];11;1;1;0;0;0;0;1;1;0;1;1;1;66;851.2229283;59;18.60602657;6;4;2;2;2;INGENIERIA CIVIL INFORMATICA;7;6.8;6;6.6;6.9;5.8;7;6.48;6.5;6.5;A
167;*;*;*;*;31.21529967;76.390256;45.17495633;1;7;[0 3 3 3 ] [2 2 1 ];7;76.42358933;140.032377;63.60878767;1;10;[2 3 3 3 3 3 ] [1 1 1 1 ];10;140.0657103;306.1850773;166.119367;1;37;[0 3 0 0 0 0 2 2 3 1 1 1 1 1 3 3 3 3 3 3 3 0 0 0 0 2 0 ] [3 0 0 2 0 0 3 3 3 3 3 0 1 1 2 ];42;306.2184107;402.6871787;96.468768;1;12;[1 2 2 0 0 2 2 1 ] [1 1 3 1 3 3 3 1 0 ];17;402.7205007;455.3636153;52.6431146;1;7;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;455.3803183;760.296168;304.9158497;4;55;[2 2 0 0 2 2 2 2 2 2 ] [2 2 2 2 1 1 1 1 ];18;1;1;0;0;0;0;1;1;0;0;1;0;106;728.9308433;128;28.02759067;4;2;2;1;2;INGENIERIA CIVIL INDUSTRIAL;6.3;5.5;7;6.3;6.5;6.6;7;6.46;6.5;6.5;A
220;*;*;*;*;12.73701833;36.46429267;23.72727434;1;3;[3 3 3 0 ] [2 2 1 ];7;36.48103167;67.582217;31.10118533;1;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;67.598851;239.1599763;171.5611253;3;15;[3 3 3 3 3 3 3 3 0 0 0 ] [3 0 0 2 0 0 3 3 3 3 1 1 1 ];24;239.1766713;298.8536893;59.677018;1;6;[2 2 0 0 2 2 2 2 2 1 1 ] [1 1 3 3 2 ];16;298.8703763;353.6285003;54.758124;2;4;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;353.6452103;391.0954963;37.450286;1;5;[2 2 0 0 2 2 0 0 ] [1 1 3 2 ];12;1;1;0;0;0;0;1;1;0;0;1;1;81;378.275013;36;15.0236033;8;5;3;3;3;INGENIERIA CIVIL INDUSTRIAL;4.8;6.8;6.6;6.1;6.8;7;7;6.5;6.5;6.5;A
243;*;*;*;*;119.4018547;203.3378557;83.936001;7;36;[3 3 3 0 0 3 3 ] [];7;203.371189;286.890667;83.519478;1;16;[2 3 3 3 3 3 0 0 ] [1 1 1 1 1 0 0 0 ];16;286.923921;523.667149;236.743228;4;53;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;523.7004823;580.121516;56.4210337;1;10;[2 2 0 0 2 2 1 ] [3 3 3 3 1 ];12;580.1548493;627.5932547;47.4384054;2;12;[1 2 2 2 2 2 ] [3 3 ];8;627.6098757;672.5409567;44.931081;1;10;[2 2 3 3 0 0 2 ] [1 1 1 1 3 3 3 ];14;1;0;1;0;1;0;1;1;1;1;1;1;73;552.9892271;137;21.62322693;9;5;5;2;3;INGENIERIA CIVIL INFORMATICA;6.2;6.8;6.8;6.6;5;7;7;6.5;6.5;6.5;A
259;*;*;*;*;39.33449067;172.4113867;133.076896;2;19;[0 0 3 3 3 1 1 3 2 ] [1 2 2 1 ];13;172.4284167;230.9544497;58.526033;2;16;[2 2 3 3 3 3 ] [1 1 1 1 2 2 ];12;230.9711327;286.846609;55.8754763;1;20;[3 3 3 3 3 3 3 3 0 0 0 0 0 0 2 2 2 2 1 1 3 3 1 1 2 ] [];25;286.863124;429.878035;143.014911;4;33;[2 2 0 0 2 2 2 2 2 2 ] [1 1 3 3 2 2 0 0 ];18;429.894735;460.875403;30.980668;1;12;[1 2 2 1 1 2 2 2 2 2 0 0 ] [];12;460.892117;522.720089;61.827972;2;24;[2 2 0 0 0 0 1 1 2 2 2 2 2 2 0 0 ] [1 1 2 2 2 2 ];22;0;0;0;0;0;0;1;1;0;0;1;0;102;483.3019563;124;24.77517835;8;4;5;1;2;INGENIERIA CIVIL INFORMATICA;7;6.2;4.5;5.9;7;7;7;6.45;6.5;6.5;A
311;*;*;*;*;34.39929633;87.26363067;52.86433434;1;5;[3 0 3 ] [1 2 2 2 ];7;87.28029867;152.5649317;65.28463303;1;8;[2 3 3 3 3 3 ] [1 1 1 1 ];10;152.5815637;323.960129;171.3785653;1;14;[0 3 0 0 0 0 2 3 1 3 3 ] [3 0 2 0 2 2 ];17;323.976784;405.428865;81.452081;1;7;[2 2 2 2 ] [1 1 3 3 3 3 ];10;405.445508;463.0213657;57.5758577;1;9;[1 1 1 2 2 2 ] [1 1 3 3 3 3 ];12;463.0379977;527.457152;64.4191543;1;6;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;1;0;1;0;1;1;1;0;1;1;1;66;492.9746257;49;14.53672645;7;5;3;2;3;INGENIERIA CIVIL INDUSTRIAL;5.8;5.8;6.8;6.1;6.6;7;7;6.5;6.5;6.5;A
332;*;*;*;*;32.48172833;226.788705;194.3069767;3;28;[0 0 0 0 0 1 1 1 3 ] [2 2 2 2 3 0 0 2 ];17;226.805445;287.152444;60.346999;1;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;287.169005;491.1255213;203.9565163;2;15;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 2 1 0 0 ];19;491.1423193;647.2180653;156.075746;2;7;[2 2 2 2 0 0 1 ] [1 1 3 3 3 3 0 ];14;647.2346273;771.3284913;124.093864;1;6;[1 2 2 1 1 0 1 ] [1 1 3 3 3 3 3 ];14;771.3452023;877.1899467;105.8447444;3;8;[2 2 0 2 0 2 ] [1 1 1 1 3 ];11;0;1;0;0;0;0;1;1;0;1;1;1;85;844.6248464;68;22.1213022;5;3;2;1;2;INGENIERIA CIVIL INDUSTRIAL;6.6;5.1;6;5.9;7;7;7;6.45;6.5;6.5;A
335;*;*;*;*;18.538155;45.665375;27.12722;1;6;[3 3 3 0 3 0 3 ] [];7;45.68203;119.6178623;73.9358323;1;22;[2 3 3 3 3 3 ] [1 1 1 1 ];10;119.6345483;188.3119327;68.6773844;1;15;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;188.3286357;244.8698087;56.541173;1;3;[2 2 0 0 2 2 ] [3 3 3 3 ];10;244.8864587;292.8470273;47.9605686;2;5;[1 2 2 ] [3 3 3 3 3 ];8;292.8637593;328.9051827;36.0414234;1;5;[2 2 0 0 ] [1 1 1 1 3 3 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;310.2836017;56;12.40623826;8;4;5;1;2;INGENIERIA CIVIL INDUSTRIAL;7;5.7;5.4;6;7;7;7;6.51;6.5;6.5;A
351;*;*;*;*;119.3595097;173.3567907;53.997281;2;10;[3 3 3 0 0 3 3 ] [];7;173.3734527;199.2547583;25.8813056;1;6;[2 3 3 3 3 3 0 0 0 ] [1 ];10;199.2714493;275.2196373;75.948188;1;9;[3 0 0 0 0 0 0 2 3 1 3 3 3 3 1 1 2 ] [];17;275.2359183;311.566346;36.3304277;1;5;[2 2 2 2 2 2 2 0 0 2 ] [];10;311.583243;348.4480507;36.8648077;1;2;[1 1 1 2 2 2 2 2 2 2 ] [1 1 ];12;348.4647207;456.725658;108.2609373;2;9;[2 2 0 0 2 2 0 0 0 ] [1 ];10;1;1;0;1;0;1;1;1;0;1;1;1;66;337.2829473;41;12.54434476;7;4;3;2;3;INGENIERIA CIVIL INDUSTRIAL;6.6;5.7;5.9;6.1;6.5;7;7;6.46;6.5;6.5;A
398;*;*;*;*;156.6590457;241.4807197;84.821674;1;3;[3 3 3 3 3 3 3 3 0 3 0 ] [];11;241.4973877;334.9549077;93.45752;1;27;[2 3 2 3 3 3 3 3 0 0 ] [1 1 ];12;334.9715757;419.4950647;84.523489;1;20;[3 3 3 3 3 3 3 3 2 0 1 3 3 3 0 0 0 0 0 0 2 2 2 2 1 1 3 1 1 2 2 ] [];31;419.5117327;439.0336387;19.521906;1;4;[2 2 2 2 2 2 2 0 0 2 ] [];10;439.0503067;488.9469107;49.896604;2;7;[1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 ] [];15;488.9635787;564.7326157;75.769037;3;11;[0 0 0 0 2 2 2 2 2 3 0 0 ] [];12;0;0;0;1;0;0;1;1;0;1;0;1;91;407.99023;72;19.1095635;9;6;4;3;2;INGENIERIA INDUSTRIAL;6.6;6.6;4.7;6;7;7;7;6.48;6.5;6.5;A
399;*;*;*;*;88.39473333;230.2312533;141.83652;3;23;[3 3 3 ] [2 2 1 1 ];7;230.2479133;290.06092;59.8130067;2;6;[2 3 3 3 3 3 ] [1 1 1 1 ];10;290.07758;367.72338;77.6458;1;8;[3 0 0 0 0 0 2 3 1 1 ] [3 0 0 0 2 2 2 2 1 ];19;367.74004;400.3713;32.63126;1;2;[2 2 0 0 2 2 ] [3 3 3 3 ];10;400.38796;446.8183533;46.4303933;1;4;[1 2 2 2 3 2 ] [3 3 3 3 ];10;446.8516867;514.9133467;68.06166;1;7;[2 2 0 1 0 0 0 0 2 2 2 2 3 3 ] [1 1 ];16;1;1;0;1;0;0;1;1;0;1;1;0;72;426.41864;50;14.91187834;5;4;3;0;1;INGENIERIA CIVIL INDUSTRIAL;6.6;6.7;6.8;6.7;7;5.4;7;6.45;6.5;6.5;A
14;*;*;*;*;5.58844;51.08844;45.5;1;5;[3 3 3 0 3 ] [2 1 ];7;51.1051;143.88668;92.78158;2;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;143.90334;356.1404933;212.2371533;2;10;[0 3 0 0 0 0 2 3 1 3 ] [3 0 0 2 2 2 ];16;356.1571333;480.3211133;124.16398;2;8;[3 2 2 2 2 0 0 2 ] [2 2 0 3 3 3 ];14;480.3377733;579.6621933;99.32442;3;5;[2 1 2 2 2 2 2 ] [3 3 ];9;579.6788333;739.4442667;159.7654334;2;3;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;1;0;0;1;1;1;1;1;1;1;66;733.7725667;36;16.06351543;4;3;1;1;3;INGENIERIA EN COMPUTACION E INFORMATICA;7;6.8;6.3;6.7;6.5;6.8;5.3;6.55;6.6;6.6;A
30;*;*;*;*;110.0240243;269.0921913;159.068167;5;12;[3 3 0 ] [2 2 2 1 ];7;269.1086933;410.1805833;141.07189;5;14;[2 3 3 3 3 ] [1 1 1 1 2 ];10;410.1974093;596.5510757;186.3536664;1;4;[0 0 3 0 0 0 0 2 3 3 2 2 2 3 1 ] [3 0 0 0 2 2 2 2 0 1 2 ];26;596.5677327;656.1993957;59.631663;1;7;[2 2 0 0 2 2 ] [3 3 3 3 ];10;656.2161317;793.0925867;136.876455;4;17;[1 2 2 2 2 2 2 2 ] [];8;793.1092287;977.8811047;184.771876;3;12;[0 0 2 2 2 2 2 2 2 2 2 ] [1 1 2 2 2 2 2 1 1 ];20;1;1;0;1;1;0;1;1;0;1;1;0;81;867.7737174;66;21.58474421;8;5;4;2;2;INGENIERIA EN COMPUTACION E INFORMATICA;6.8;6.5;6.7;6.7;7;6.2;7;6.63;6.6;6.6;A
48;*;*;*;*;186.1173867;236.93264;50.8152533;1;1;[3 3 3 ] [2 2 1 1 ];7;236.94928;343.0217067;106.0724267;2;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;343.0383467;603.6174;260.5790533;1;20;[3 0 0 0 0 0 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 2 2 2 2 1 1 3 ] [3 0 0 1 0 ];48;603.63404;653.33418;49.70014;1;3;[2 2 2 2 2 2 2 0 0 2 ] [];10;653.35078;695.4076;42.05682;1;2;[1 1 1 2 2 2 2 2 ] [1 1 3 3 ];12;695.42426;738.0762133;42.6519533;1;4;[2 2 0 0 2 2 0 0 0 0 ] [];10;1;1;0;1;0;1;1;1;0;1;1;1;97;551.8756466;34;19.12549938;10;6;5;3;3;INGENIERIA CIVIL INFORMATICA;6.8;7;6.4;7;7;5.7;7;6.57;6.6;6.6;A
55;*;*;*;*;42.26400833;349.7988437;307.5348354;10;10;[3 3 3 0 ] [3 2 2 1 ];8;349.8155047;471.5223107;121.706806;3;12;[2 3 3 3 3 3 0 ] [1 1 1 ];10;471.5389957;609.9513117;138.412316;3;35;[0 3 0 0 0 0 2 3 1 3 3 3 3 1 1 1 2 ] [];17;609.9679867;636.8435317;26.875545;1;9;[2 2 2 2 2 2 2 0 0 2 ] [];10;636.8602237;675.3228847;38.462661;2;11;[1 2 2 2 2 2 2 2 ] [];8;675.3395387;716.6698687;41.33033;1;10;[2 2 3 3 0 0 2 2 2 2 0 0 0 0 ] [];14;0;1;0;1;1;0;1;1;0;1;1;1;67;674.3224934;87;18.77419633;12;8;5;4;4;INGENIERIA EN COMPUTACION E INFORMATICA;7;6.8;6.6;6.8;7;5.8;7;6.6;6.6;6.6;A
78;*;*;*;*;50.40464967;111.9940797;61.58943003;1;11;[3 3 3 0 ] [1 1 2 0 2 ];9;112.0272467;157.6914797;45.664233;1;3;[2 3 3 3 3 3 0 0 0 0 ] [];10;157.7080027;235.868609;78.1606063;1;9;[3 3 3 3 3 3 3 3 0 0 0 0 0 0 2 2 2 2 ] [3 0 0 2 0 0 ];24;235.9019423;415.6441693;179.742227;4;18;[2 2 2 2 0 0 0 0 1 1 2 2 2 ] [3 ];14;415.6623753;458.6360953;42.97372;1;3;[1 2 2 1 1 2 2 2 2 2 ] [1 1 ];12;458.6540013;506.7526077;48.0986064;1;2;[2 2 0 0 2 2 ] [1 1 1 1 1 1 ];12;0;1;0;0;0;0;1;1;0;1;1;1;81;456.2288227;46;16.38847652;9;5;4;3;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.9;6.8;6.6;6.8;7;5.7;7;6.56;6.6;6.6;A
86;*;*;*;*;8.694923667;130.286475;121.5915513;3;2;[3 3 3 1 ] [1 1 1 2 2 ];9;130.3198083;213.370035;83.0502267;2;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;213.386699;318.5022487;105.1155497;1;3;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;318.5190177;357.9068193;39.3878016;1;1;[2 2 2 2 2 2 2 ] [3 1 1 ];10;357.9401527;451.907051;93.9668983;3;5;[1 2 2 2 2 2 2 ] [3 ];8;451.9403843;505.4157773;53.475393;1;3;[2 2 0 0 0 2 2 0 2 2 ] [1 1 ];12;0;1;1;1;1;0;1;1;1;1;1;1;65;496.5874206;18;12.51276719;9;6;4;3;3;INGENIERIA CIVIL INFORMATICA;6.8;6.4;5.6;6.3;7;6.9;7;6.61;6.6;6.6;A
129;*;*;*;*;30.56593033;89.61269833;59.046768;1;2;[3 3 3 0 0 ] [2 2 2 3 ];9;89.64603167;219.383145;129.7371133;3;9;[2 3 3 3 3 3 ] [1 1 1 1 ];10;219.416221;314.5877723;95.1715513;1;3;[0 3 0 0 0 0 2 3 1 3 3 0 3 3 ] [3 0 0 0 ];18;314.6211057;366.252654;51.6315483;1;3;[2 2 0 0 2 2 2 2 2 2 ] [];10;366.28579;469.6779593;103.3921693;1;4;[1 2 2 2 2 2 2 2 2 3 ] [3 3 3 3 2 2 2 2 ];18;469.7112927;571.467966;101.7566733;2;4;[2 2 0 0 2 2 0 0 ] [1 1 ];10;0;1;0;1;0;1;1;1;0;1;0;1;75;540.7358235;25;14.96105662;10;6;5;3;2;INGENIERIA CIVIL INDUSTRIAL;6.2;6.1;6.4;6.2;7;7;7;6.61;6.6;6.6;A
146;*;*;*;*;9.539333333;138.0173333;128.478;3;13;[3 3 3 0 ] [2 2 1 ];7;138.0343333;182.1303333;44.096;1;9;[2 3 3 3 3 3 ] [1 1 1 1 ];10;182.1463333;363.3706667;181.2243334;4;29;[0 3 0 0 0 0 2 3 1 3 3 3 ] [3 0 0 0 2 ];17;363.3866667;395.8836667;32.497;1;2;[2 2 2 2 2 2 2 0 0 2 ] [];10;395.8936667;533.3376667;137.444;6;13;[1 2 2 2 2 2 2 2 ] [];8;533.3546667;568.849;35.4943333;1;8;[2 2 0 0 0 0 2 2 0 0 ] [];10;1;1;0;1;1;1;1;1;0;1;1;1;62;559.2336667;74;16.07050054;10;7;4;4;3;INGENIERIA CIVIL INFORMATICA;6.6;5.7;6.4;6.2;7;7;7;6.61;6.6;6.6;A
174;*;*;*;*;52.77798467;90.845391;38.06740633;1;3;[3 3 0 0 0 0 ] [2 2 2 ];9;90.862009;130.5119467;39.6499377;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;130.5286407;259.9913393;129.4626986;2;14;[3 0 0 0 0 0 2 3 1 0 1 3 3 ] [3 0 0 2 2 ];18;260.0080423;292.46111;32.4530677;1;2;[2 2 2 2 0 0 2 2 2 2 ] [];10;292.477761;352.5525613;60.0748003;2;7;[1 2 2 2 3 2 2 2 2 2 ] [];10;352.5692583;399.2829463;46.713688;1;5;[2 2 3 3 0 0 2 2 2 2 0 ] [1 1 1 ];14;0;1;0;1;0;0;1;1;0;1;1;1;71;346.4215986;36;13.12285636;7;6;2;3;3;INGENIERIA CIVIL INDUSTRIAL;6.4;6.3;7;6.6;6;6.8;7;6.58;6.6;6.6;A
175;*;*;*;*;14.34099333;45.24368667;30.90269334;1;2;[3 3 3 0 3 0 3 ] [];7;45.26036667;146.4774333;101.2170666;3;8;[2 2 3 3 3 3 3 3 ] [1 1 1 1 ];12;146.4940933;236.9750067;90.4809134;1;3;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;236.9916667;320.7382267;83.74656;1;2;[2 2 0 0 2 2 1 ] [1 1 3 3 3 3 0 ];14;320.7548867;422.8953933;102.1405066;2;4;[1 2 2 2 2 2 ] [3 3 ];8;422.9120533;495.27586;72.3638067;1;4;[2 2 0 0 0 ] [1 1 1 1 3 3 0 ];12;1;0;1;0;1;0;1;1;1;1;1;1;69;480.8515467;23;13.30466994;5;2;3;1;2;INGENIERIA INDUSTRIAL;5.7;6.6;6.6;6.3;7;7;6.7;6.62;6.6;6.6;A
215;*;*;*;*;26.34902333;129.2789823;102.929959;4;33;[0 0 3 3 3 1 3 3 0 ] [0 ];10;129.2956413;276.2899383;146.994297;4;124;[2 3 3 3 3 3 ] [1 1 1 1 ];10;276.3065993;405.1182857;128.8116864;4;48;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;405.1349477;437.4504027;32.315455;1;9;[2 2 0 0 2 2 ] [3 3 3 3 ];10;437.4670297;463.8493397;26.38231;1;6;[1 2 2 2 ] [3 3 3 3 ];8;463.8660317;494.6481377;30.782106;1;9;[2 2 0 0 2 2 0 ] [1 1 1 ];10;0;1;1;1;1;1;1;1;1;1;1;1;64;468.2158134;229;25.00837732;6;4;2;3;3;INGENIERIA CIVIL INDUSTRIAL;7;5.7;6.4;6.4;7;6.5;7;6.56;6.6;6.6;A
240;*;*;*;*;28.94343433;74.43551967;45.49208534;1;6;[3 3 3 0 ] [2 2 1 ];7;74.45220667;183.7028803;109.2506736;2;27;[2 3 3 3 3 3 ] [1 1 1 1 ];10;183.7195663;262.275312;78.5557457;1;15;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;262.292014;340.7977413;78.5057273;2;21;[2 2 0 0 2 2 1 0 1 ] [3 1 1 1 3 3 3 0 ];17;340.8144223;372.6270727;31.8126504;1;4;[1 2 2 2 2 2 ] [3 3 ];8;372.6437457;396.248807;23.6050613;1;3;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;1;0;1;1;1;1;1;0;1;1;68;367.2219437;76;15.29646374;11;7;5;4;3;INGENIERIA CIVIL INDUSTRIAL;6.2;6.8;6.2;6.4;6.5;7;7;6.62;6.6;6.6;A
349;*;*;*;*;7.732802667;75.555086;67.82228333;3;4;[3 3 0 0 ] [2 2 2 ];7;75.57178;123.4327803;47.8610003;1;7;[2 3 3 3 3 3 ] [1 1 1 1 1 0 ];12;123.4494643;212.3888527;88.9393884;2;5;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;212.4055807;245.8856423;33.4800616;1;2;[2 2 0 0 2 2 ] [3 3 3 3 ];10;245.9019793;272.615373;26.7133937;1;3;[1 2 2 ] [3 3 3 3 3 ];8;272.631829;340.55669;67.924861;2;4;[2 2 3 3 0 0 0 ] [3 3 1 1 3 3 1 ];14;1;0;1;1;1;0;1;1;1;1;1;1;67;332.7409883;25;11.67948747;5;3;2;2;2;INGENIERIA CIVIL INFORMATICA;6.5;5.4;7;6.3;7;6.8;7;6.6;6.6;6.6;A
